id,profile_path,name,gender
45474,/12NnmFFl6PsTlUFDVMrUU4oTHDe.jpg,Rudy Ray Moore,2
83114,,Sam Sako,0
6413,/jc1eGtCShQ2ZkzqWApiWbA1lbTF.jpg,Danny Huston,2
35340,/5S02XyxT3CnZQWKFHIxUCeY18gG.jpg,Barbara Williams,1
74859,,David Barrett,2
3267,/2ryjNrkHMMyxwFQ4Z2cEIdiBvvh.jpg,George Hamilton,2
112,/33vvSBq51vpXwfkhQzQTwgRAUeI.jpg,Cate Blanchett,1
60513,,Pauline Chan,0
18660,/f2W0tXQKYbRZuxiIdg7RucQqJrS.jpg,Leisha Hailey,1
24501,/i3wEwByPX6ZKIIO0AssFWKy6qaz.jpg,Pierre Richard,2
15009,/mq1iRC3rxdTFi3M0A2EedobJEx1.jpg,Justin Theroux,2
197872,,Joshua Fardon,0
87108,/juvG2DUtPizorLbf1c6lbNZeT0u.jpg,Dayton Callie,2
61346,,Rowan Woods,2
23659,/jwKrNtRCRqPYHtb5I525VKN1pjv.jpg,Will Ferrell,2
122807,/bISKtdHp2WNEQ9zu2FNIZZYhanm.jpg,Dana Gould,2
19375,,François Guillaume,0
1551797,,Joss Skottowe,0
236535,/iLhbAGMBFzNGGRqEdwns2rlUi3V.jpg,Paul Vecchiali,0
15336,/zeZmtK4EKK9R2r6bp2nTxMs3ByS.jpg,Dougray Scott,2
5342,/eJgJEVil7iOJ9sTAXLCVRKfeKKM.jpg,Mike Nichols,2
16847,/lV7xjR2fUXX3u8Ixg8nhKFbuqm3.jpg,Eli Roth,2
72320,/dce2PuZxeDr9rkoVqZxfNeskxpi.jpg,Xavier Beauvois,2
1158455,,Henri Berthon,0
1884,/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg,Steven Soderbergh,2
55259,/lbI7Ot0rg6jhqhDwYpGFGQIA9BC.jpg,Paul Rodríguez,2
156509,/tN1ASzw3bQMD6ydn80czSg5FcUZ.jpg,Dylan Haggerty,2
9888,/bifT0inBvrNxLbLslWdgAfsajuF.jpg,Claire Denis,1
141934,,Jessica Edwards,0
138322,,Victor Nunez,2
7465,/dyGxZwqL6N95BhuiJQf0PXTxrsS.jpg,Carrie Preston,1
58608,/bl8guH7tvIg4fOiNZFweBjb93Ik.jpg,Shinya Tsukamoto,2
543812,,Kim Sujin,0
10917,/oR1F42rVMY8QsmjK0R8ST4RBBe0.jpg,Simon Abkarian,2
68,/fQAlhdBDnUYXzkezvyzjLB72pvw.jpg,Fritz Lang,2
3540,/xfAtBAME3A4vb4uXkWAjtsasRBZ.jpg,Raoul Coutard,0
81425,/yOcLNryb2L1m2yhdGuAdP6wjhF1.jpg,Philippe Petit,0
1066722,,Ghalia Lacroix,1
1161618,,Harry Cleven,0
36802,/4QGJE8HwbJXdb7MrsINR8zJtDzp.jpg,Elaine Stritch,1
219237,,Ian Whitcomb,0
1530544,,Mark Thomason,0
1808950,,Michael Egan,0
55227,,William B. Kaplan,0
127614,,Richard Elfman,2
106243,/3IjoYrC0VPFzRMp8rZORFUmRgah.jpg,Mary Ann Schmidt,1
32205,/pt6kjBmnhamO1nvc1YqX3AczYpS.jpg,Brendan Fletcher,2
6383,/aRSofX2rMpOhPanB9Wh7veYmFn4.jpg,Aaron Eckhart,2
1074163,,G.A. Aguilar,2
3686,,Johanna Ray,1
3952,/3ht6uH2XMultxyUISAPftBYHwiB.jpg,Kevin Grevioux,2
4886,/wJBL3VdMdMD5OarXEVHmSoupiLT.jpg,Norman Reedus,2
936505,,Chris Howell,0
86988,/26EKP6CdpIgwLmuQj3OpOF8TLJg.jpg,Demetrius Navarro,2
230464,/2fePgW7EG9k2JU9pfLm9Iega44Y.jpg,Harri James,1
912,/gxsly0SbgYLPB1Y3XOz12jAEmza.jpg,Larry Ferguson,2
47085,/mqUqJDVGojFkKQvaC96jFTBuEqD.jpg,Ronald Guttman,2
53593,/eG7VI6yLvSfPxTGKsv3vRaNCCHl.jpg,Pete Antico,2
6385,,William Richert,2
53361,,Michael Parker,0
54470,/zEdW3X6MHTDVG4jizKfVebVTmCH.jpg,Lauren Ambrose,1
5725,/to8FHxK5fNSxNi0LGFt5lX4SFGq.jpg,Goran Visnjic,2
1566830,/xqhwdRitSMzE5hPjxRC8WVr7li0.jpg,Jared Chandler,2
33017,/kY2U92OoIr21UGGPHgDf8b4rIHZ.jpg,Allan Graf,2
1334906,,Michael Warwick,0
78395,,Norman Howell,2
149439,,Gregory White,2
165353,,Robert Foster,2
62596,/1bTc6ACp6bLCBhhfNUZyqwnZ5fY.jpg,Kane Hodder,2
97939,/4ayBwRs64wGiCpj2HXHGw3HIO9K.jpg,Reggie Bannister,2
51996,/jlzEmXQGYOnoKC9ipLSEC5Ioz9E.jpg,Brian Klugman,2
555329,,Greg Funk,0
167999,/j9U7jjoqT32RHcENnXPRzgwJmRL.jpg,Cyndi Pass,1
1002919,/mBLxulkFOaMzFqagJNpOKTtHO9a.jpg,Trish Summerville,0
1016158,,Clay Jeter,0
58206,,Julius R. Nasso,2
1744054,,Bruce Benson,0
3181,,Richard Rutowski,2
555143,,Jeff Flach,0
538091,,Daniel Meyer,2
375719,,Jimmy Ray Pickens,0
73197,,Tony Amatullo,2
1402013,,Scott Allen Logan,0
10860,/ldPnPw2Kx7ySUoDB9w8n7fOZqAb.jpg,Jessica Biel,1
3897,/eYeE0Z1sOvqxt7LsQHK30vUfWaM.jpg,Katie Holmes,1
1187909,,Joe Quesada,0
17276,/i54XoxYieuff2w6MwyfwVUBvmR0.jpg,Gerard Butler,2
164419,,Gino Lucci,0
42720,/1U0NMEvIoiYt5oUpZUh8FF0l4ih.jpg,Will Stewart,2
19149,/r7eK4y6uohT2mtV9IDrn7FNze2S.jpg,Tori Spelling,1
9278,/ipLvpX5cE4onFxysARCodQ0EjCD.jpg,Jennifer Garner,1
15425,/a16W37yjeFIH2tyg5xokN49075F.jpg,Neil Young,0
23324,,Paul Schmidt,0
192272,/sUPF2Q2cq8R8D3XRkVDF8lNqDlW.jpg,Branford Marsalis,2
6111,/nIaxYZkNX6j70VQyHwzed1QxOXD.jpg,Mike Figgis,2
57206,/zSyRgr2Wc7Dbi4IDZCjkDouAaJI.jpg,Sally Potter,1
59874,/6ITEZoNCgMweY7Sf6DxV4T5mkwG.jpg,Robert Downey Sr.,2
98365,/t7bXZJMkGONaF1ilMLFFy66msYk.jpg,Veronica Hart,1
1139130,,"Jason ""Jake"" Cross",2
312,/bJZWUhhCgXN238ouWYpzPONW0sv.jpg,Jon Brion,2
1717527,,Tim Soronen,0
40468,,Michael Penn,2
131413,/5ZbAmoeQxUOqzk1YWN5uaKJ7N2q.jpg,Mike Gunther,0
1521517,,Theo Mayes,0
27763,/ktJIgsilxxQeOvA9I789veHnDnt.jpg,Casper Van Dien,2
41687,/bQXk6dGI2zjRY2rvfwmpdHpyh9F.jpg,Patrick Muldoon,2
131532,/57assDPZceZ4x7YWrkPE5FqVn1f.jpg,J.J. Perry,0
116898,,Blair Slater,2
23119,/4p42emuJrU8fFxbBuOhYFFdzmN6.jpg,Peter Krause,2
1551,/5xhnji5hjwJHbWer6nwjFdM9GAB.jpg,Philip Glass,2
30365,/oKzuAA9S6VAb0qkmD9v8Z30jGSf.jpg,Michael Caton-Jones,2
1091218,,Laura Viederman,0
173668,/7TpHTW3EtlGuzAKJm5UQsjZUFeO.jpg,Peter Sullivan,0
974,/did9anJiAFYvTbeQyNZaxts7GaT.jpg,Dexter Fletcher,2
1649778,/wfKqOnhGPMQXMU5bQTfoE8GFenA.jpg,Mike Justus,2
99237,/1cQyKsTqi2ZhRr5O81TpMLnzlNK.jpg,Gail Harris,1
31155,/vHcV6RYDAT1kh3RGRah8tiNrDyK.jpg,Fred Olen Ray,2
98132,/zfmdU522dCGkmxvsjqN3GPhtq19.jpg,Jim Wynorski,2
99745,,Bob Bragg,2
79592,/bGKG5G07ldok7XbEWZpINL4UVe.jpg,Bob Ivy,0
1428,/nrGPcc3RAvS9OgsoKnRKD3ZoJCM.jpg,Mick Jagger,2
6162,/xN2pJ3DIPacYviSSwDovxizPS2w.jpg,Paul Bettany,2
31178,,David Preston,2
142995,/UgSNJRU47uRVBPOulrFjvjbUuS.jpg,Patrick Huard,2
96596,/7vwjjbdLKLp1qpTjTyH0U80t2SG.jpg,Roc LaFortune,2
24318,/9BQ5QcoCA7sfQzPvBpX8U4zDXqn.jpg,Richard Benjamin,2
42111,/yyqVSx1GZlUQbAPncdrgzcqSNVX.jpg,Bryan Spicer,2
6615,/sltwOfBY80pbENcHYfivZAABw8D.jpg,John Mighton,0
1281445,,Jimmy Flynn,0
1647723,/3ahJoyPX3RYKXT89cWDJRgyfZyN.jpg,Michael Arthur,2
51918,/jIRFas9ht1GgRVuWKBWEDwgtnFU.jpg,Harmony Korine,0
17281,/35mcdpwimATfaeEGpLhR0iVJ2Ep.jpg,Mike Hodges,0
9573,/3NgM7E5kRYFMXY5znBPktbeI6qB.jpg,Peter Deming,2
26458,/jvQi0LJEJdQGHkz6KEILAA6Z8gk.jpg,Kevin Williamson,2
69393,,John Patrick,2
20739,/alYdaxIYDvJZFnVrM2n01jcafKo.jpg,Adam Shankman,2
1418031,/8Im0vN3mF2aQJHROJBZpKX6RPps.jpg,Christopher Doyle,2
1475742,,Daniel K. Arredondo,0
1009255,/aocIfW3WvQlVTkt80WSOnVS7BSR.jpg,Jason Trost,0
8538,/cN23m7NhF2KCtNdDvPzZJk7NZTa.jpg,Lewis Abernathy,0
8544,/6dEqM2zylkopoZtr6quXW5i7W0V.jpg,Eric Braeden,2
8551,/m8FyXu7UFcgwOidEK86Y2cCFau6.jpg,Gregory Cooke,2
1054325,/kYMySjmfnmwuVBN0vMUXmcyWto7.jpg,Martin Hub,2
1597443,,Brian Walsh,0
142325,,Simon Crane,0
1106167,,Terry Forrestal,0
97436,/fcI8XMeweX1PyGfoalemET40QAM.jpg,Derek Lea,2
40695,,David Cronnelly,0
592618,/uXLa9OA8bpeZvY4LB7g1BVSNvxE.jpg,Marc Cass,0
1402008,,Kathleen S. Dunn,1
2710,/zy2foCd8PEtvCcsX48cROdQdDLB.jpg,James Cameron,2
75804,,Kevin De La Noy,2
1337466,,Tony Kenny,0
63423,,Johnny Martin,2
1730068,,Mike O'Neal,0
93214,,Steven Quale,2
1741742,,R. Gern Trowbridge,0
60642,/aCK0M7nRk8kRF0WVOZ5b0OrWZt5.jpg,Tom Petty,2
127070,/eyD5AboJVg4Z47qsQrKNKf8jKkK.jpg,Brian Anthony Wilson,0
300990,/4yTvRJujYxkFRuT6KOgzB1Byjbw.jpg,Kirk Fox,2
1851743,/ossUuMvOqkAd4FyMbRRteoDGuMi.jpg,Korey Scott Pollard,0
7517,/qyXGcKfxuBbsF0PRmiApM75F1zk.jpg,Kate Bosworth,1
7529,,Allison Moorer,0
5695,/7eNFfpB9dfPZ1KAldcvE2MldWK6.jpg,Sid Haig,2
1234,/9nI9GsV1HZS3YKvMqrGuuEYWr8v.jpg,Tara Reid,1
4771,/2qP6xS8h9SKFOSi053duEFVv6b0.jpg,Aimee Mann,1
66210,,Luis Colina,2
1559637,/m6fQZbzuzMpU0oMg0m53Ylrnpr8.jpg,Jennifer Lamb,1
1200776,,Mary Jasionowski,1
982702,,Anthony Fiorino,2
13474,/pCxCt82DQQLTgOryp6FPczmN3L9.jpg,Richard O'Brien,2
15340,/jtwLg2u2Zjoi0DFkmadvFIcfhdp.jpg,Nicholas Bell,2
63935,/z3p1nleB90Fc7WGLB6i7S99OtNo.jpg,Alex Daniels,2
49424,/y8yhMiLlNDnaxGpDkhHaj18gtAS.jpg,Michael A. Goorjian,2
57690,/hHU8uCAnhsfXSdJCMFgUy4gAGAn.jpg,Jim Breuer,2
59018,/ahRXzDcYUSwunOppktmfrU7XC8w.jpg,Michael J. Pagan,2
56778,/8xnPcuwJEz2aiPr4NoqgfBj6lnW.jpg,Stuart Townsend,2
1557582,,Larry Randall,0
1462416,,Neil Peplow,0
1616303,,Richard Graydon,0
999460,,Chan Fai-Hung,0
87336,/cy55yAxCdnz9pnVF6zoigGxVpDU.jpg,Pedro Cardoso,0
87337,/105kljL0qnDX6Ojkb6qbb9hAe5B.jpg,Luiz Fernando Guimarães,0
87341,/cMnoKvngXDzs4Sid8GhlRyKctz0.jpg,Selton Mello,2
47984,/sV9wixJdgZRcwAqszbgfJMNg7bU.jpg,Melanie Brown,0
47990,/iwSEIAAfvT7ZLvWgi9zqIyfs2BM.jpg,Elvis Costello,2
11370,/bFQvidUsrWfWo4ZI7oZgTnB8Zb6.jpg,Elton John,2
44731,/ttUQTvAb0egzNSAiW2WB7AD8VnW.jpg,Jonathan Ross,2
18694,/qcS2LWtZbZdKKqayFXd67mCwD8J.jpg,Bret Michaels,2
16364,,Michael Carlin,2
1330853,,Jason Howard,0
70146,/cDDbvmYfOaGdh0CnETWdM2SYyTS.jpg,Wilson Pickett,2
2585,/5Y9eRWlz7AMR4eofCm6OVSZkc1s.jpg,Eric Clapton,2
5726,/yyGxCX3yT1weZREjCxQ40dk1aFO.jpg,Cedric the Entertainer,2
1080880,,Johnny Hickey,0
5586,/mUbHricJlXDV6I4L2Z7sgCs1kWK.jpg,Yeardley Smith,1
8844,/pBAB9NAMRhL2IBYcgLu6P1CdXbW.jpg,Lawrence Kasdan,2
66605,/9qRwwtUTviJLA1td24BMhWxfCbn.jpg,Todd Solondz,2
9178,/ztX9n1RfiJnfhpQKZshM0HYyzb3.jpg,Kristi Zea,1
1400380,/AbecNpQpxDLqkdiKZtBQOc31HF0.jpg,Mary Elizabeth Still,1
72638,/r7GB1z7REMCiS9QpqLMButJTGRo.jpg,Tracy Letts,2
205164,/ovaCwDIZmcxCvLCBEoredQcIApe.jpg,Lennox Brown,2
69865,/pUCmBfeImQUlNUDzHpfJf8Xkb75.jpg,Jesús Ochoa,2
1388727,,Lucía Álvarez,0
7354,,Daniel Birman Ripstein,0
154520,/ckt5PH6XaPYjwNjrdYKKc5TRd4S.jpg,Matt George,0
86557,,David Breashears,2
553211,,Andrew Wallace,0
544194,,Glynn Williams,0
1089410,,Rebecca White,0
1772,/b9o0qGfRqaQqehSiVw3VHfDmlP8.jpg,Anna Faris,1
95519,/8CTBQ7ZeMeRYDMqQQgyz2UM9tIs.jpg,Nick Sandow,2
56251,/hlTKoGebEWeEIeSLjejdXbWIQDb.jpg,Kevin Heffernan,2
73913,/tQIuW5rsKV8SOps95hjInc14Y2y.jpg,Robyn Hitchcock,2
8167,/iqvYezRoEY5k8wnlfHriHQfl5dX.jpg,Paul Walker,2
131,/1dHiMQsqiIAF9zhGvB0oJOIaM16.jpg,Jake Gyllenhaal,2
582888,/nkil2lcV1ViVW3kaJQPNtS6KIbj.jpg,Chrystale Wilson,1
46430,,Jim Czarnecki,2
553646,,Brian Danitz,2
105940,/cKKqbkDBfvd4BXZF1jPZHXOouug.jpg,Michael Hui,2
161433,/mJ8Ctib5EiS6p9aX7TDEJYLB7U0.jpg,Mark Goddard,2
65753,,Richard Saperstein,2
1077782,/qyBUauN3XIS2Mlus3OdGCmrUo0S.jpg,Gary A. Hecker,2
27267,/c8nJjBpB7zYtdnEY1GNPtUSophZ.jpg,Rebecca Pidgeon,1
59979,,Peter Schindler,2
1638387,/rHgVnIopP5D8t2Qsxr8MpCF8HIx.jpg,Hugh Ross,2
57055,/v6zuejPCkVDa3TfwrCvCotzFYsI.jpg,Mitchell Lichtenstein,2
568296,,Robert Whaley,2
20999,/o43PwzXbUakOlpIjnprKlZzj7Mq.jpg,Mark Williams,2
18355,/yHtymrjOTwB82EnpPgQjIgAXdTN.jpg,Alex Winter,2
27903,/lmGZ6v9vHrzvRBEzW2dvhMO06Q8.jpg,David Freeman,2
48965,/tWAG2uZS9B9QTSzZJRTgWHFlbOs.jpg,Anthony Hickox,2
590480,,Chesney Hawkes,0
151384,/xs7Z9eymnmNu8Z1Wab9U3ccxepn.jpg,Meredith Scott Lynn,1
87033,/tVU970tt5og2GQCvAwGGTc5nNNV.jpg,Julie Davis,1
160082,,Justin Lazard,2
59839,/k4UCnh7n0r5CEjq30gAl6QCfF9g.jpg,Harvey Weinstein,2
92562,/bfOk23OhXVAifw635PvUrUAexFB.jpg,Dylan Carlson,0
143010,/lIgVn6xL7yOAydxpITG4WttIu9I.jpg,Tamar van den Dop,0
577739,,Michael Ahl,2
93887,,Gary Davis,2
1265,/dZPK3d3TvgLEmjHQRObNZkv7OUY.jpg,Letty Aronson,1
43426,/933wsoMxTv9ovQxzX5U1Jie3nOs.jpg,Robin Dunne,2
294813,/qAg8CaQQTduVQ93M6E19NgM5Q4d.jpg,Ali Afshar,2
7404,/arNzJUPRCMx3n2NSpa5vuCio3yB.jpg,Sarah Silverman,1
545358,/nOInV3xutc6da64BeRTqOt8EBEM.jpg,Amiri Baraka,2
1150484,/l6HoWOoDV3F7i8UFTHbFwucBKtl.jpg,Marion Jackson,2
19724,/ji3grQhauGNpXXnFo3jTPS3nRvn.jpg,Hunter S. Thompson,2
65164,/crshi8WF4eXvaumY5CLmPoTyMFB.jpg,Master P,2
32648,/o9Ql0dbjhjIb6ngPSmusVX67Xml.jpg,George Aguilar,2
1010989,,Sam Wallace,2
4529,/ctKxr2mIPIXYM6tpuxZLRUSyttS.jpg,Sylvie Testud,1
4551,,Marta Rodríguez,0
4563,,Susann Bieling,0
12110,/pNbYqv1vdYZCp68bhT6VWXsA8nt.jpg,Amy Sedaris,1
92495,/zQzzznIbjEth6ggKTE4DdCRZHXz.jpg,John Koyama,0
84785,/dDMydl16Leh037BUc7oX0XEWKTE.jpg,Hoyt Richards,2
175895,/iA6mSj3oUPTgNTmfdMmTFk6qqak.jpg,Steve Stafford,0
20387,/lNCDz75IsCKIPhr295OBk1SHv2J.jpg,Clea DuVall,1
41088,/49zyYG6HSQm76mN1SLmCCzgIN0Y.jpg,Jason Segel,2
93133,,Christopher Scott Cherot,2
76904,/8Sx5XE8NDTBisQ9QHCQapOJ3Jaz.jpg,Brigitte Roüan,1
39012,/jBmV2Q5htw1TEBABPuCc5BeBn9h.jpg,Peter Bogdanovich,2
66193,/m4kZMS2J0AFjlAuwtijEmsOXYfc.jpg,Chris Sanders,2
113017,/he5qf8nrxtpRADfKIVd7f8LPy1c.jpg,Tom Braidwood,2
550900,,Carrick O'Quinn,0
1685460,/a67IKNrw1Q1BHPixmGXVHS3yRYI.jpg,David Paris,2
73283,/gPc9j1Sqn1mrShUkPMbj2subRWF.jpg,Peter McDonald,2
33527,/83RxYduQiVZ19iJn4sC66jO38KL.jpg,Adam Beach,2
81749,/yDDRrKfzFhyoMkujD46ask3XeFF.jpg,Manoel de Oliveira,0
1554033,/r90SFlMBYI77ccftj3Pm0YNkep0.jpg,Harry Humphries,2
605,/pgME9OWsN2y3UZw1OsXbqmN2fEx.jpg,Michael Kaplan,2
865,/65IyBCQOv5MQuPCGr4jshelqTox.jpg,Michael Bay,2
1336,/5himGJzSuLoHwqacTz7sXWqgeMt.jpg,Jet Li,2
6432,/mYW9HkRhFvubojfZZX5jbTXLsZa.jpg,Sean Gullette,2
6377,/sIy2nSRgQBEIz0ODFtVnbkUV24e.jpg,Clint Mansell,2
44763,/8ZoVOGxMYwamLR3Unlkrq3rpSQ2.jpg,Edward D. Wood Jr.,2
44750,,Donald A. Davis,2
102500,/x5pqEDv8NB5B1bjcuB6Am1WJnoA.jpg,Charles 'Buddy' Rogers,2
1147360,/4LDF2zUhvgXvr3zsBuUFJ56gbat.jpg,Nacio Herb Brown,0
9055,/dzPxN7pBVeSgW46YEOuCzcDbIv2.jpg,Arthur Freed,2
555890,/bgLKQFjdhBd3LYxIzf5JhRTZRKu.jpg,Raymond Griffith,2
4065,/w29Qt8Jc7pZd6jAX3901Y2V8yxQ.jpg,Fred Zinnemann,0
13340,/s1LySGvfGdlQLQegB8JZkWzc2A8.jpg,Clive Brook,2
52178,/4HJwcqciDJPIy2OgOORGK0nQemE.jpg,Ray Corrigan,2
1585518,,Stubby Kruger,0
100768,/fhgBaAuy6RD0MzCn6mSaZfrKle6.jpg,Jon Hall,2
103773,/zRTqDSKWwBkoRaV8IdqUDxYxr1s.jpg,Robert Livingston,2
120437,,Louis King,2
1433425,,Carlie Taylor,0
24937,/sKD1GauhPSBDIuVc9wrcNj9a9Wq.jpg,Bing Crosby,2
117681,/4GfkeVzJcrbyIaKyJvcrhbbJlz9.jpg,Stanley Price,0
11439,/refT3oWPSER0iUaKrWFqwq3WYfe.jpg,Hoagy Carmichael,1
84283,,Russell Thorndike,0
96758,/zks7169ghhQH2nngo5HykXi6uFx.jpg,Anthony Bushell,2
39608,/hV7JXDiEE3o9nJ4W689JMlfCllD.jpg,John Derek,0
535498,,Bert Hanlon,2
196258,/8Vh3IHU75JDzeJLf0NwTTJDaCxi.jpg,Al Wyatt Sr.,0
35320,/irvjqmXVMSoLmZ9Tcqa9bIpRf2H.jpg,Cornel Wilde,2
82388,/i8F9oShrgTTLuYnVCAmmFAqRmeR.jpg,Bob Hope,2
12151,/AlfXmaeZaoCffoVziEmuc4UIA5U.jpg,Montgomery Clift,2
121082,/rJIC2LqXhDkW1gQFc31NCu5oMwy.jpg,Merle Travis,0
85996,/1aLbG01i86jib8tATnC0DyJPrOC.jpg,Tim Ryan,2
41720,/mVcAxdJG3uFVhr5erMCOZvla9UA.jpg,Jerry Paris,2
31498,/50gFYEMAv6erI1gjgjI7J8CJraV.jpg,Paddy Chayefsky,2
67064,,Walter Kelley,2
30112,/ePUp4f4XFguUPgR9wWMTqLg2LeC.jpg,Glenn Strange,2
151333,,Tony Mordente,2
29700,/jWKkhjexv5FJSyvbBX3DlCvFKrh.jpg,David Winters,2
1824464,,Tommy Abbott,0
101891,/c5ra8MZrWGvvCsEqU66OyjW3B5n.jpg,Gus Trikonis,2
1192281,,Robert E. Thompson,0
1424000,,Nick Navarro,0
105049,,James Patterson,2
71732,/wGha0amyeXy91LRnf7pedI9AOS2.jpg,Peter Masterson,2
1337119,,Nikita Knatz,0
41258,/oy6UyFnhLkpJ8ZDwS6IicIBt1YW.jpg,Jennifer Salt,1
1390338,,Jeffrey Walker,0
14677,,Waldo Salt,2
152680,/jII3pRDiprB96WDNy7zyXCXDH2m.jpg,Eddie Egan,2
107375,/wvtzE6JDZDuW50qMFJEnGHpW6AV.jpg,Joe Frazier,2
78021,/zTylEHdJL422WZ1vjEmEkDoWkk7.jpg,Lloyd Kaufman,2
29364,/84td1kDXRVYhNqISra0ereyPHQy.jpg,Billy Sands,0
1180131,,David Golden,0
16490,,Sean Albertson,2
78157,/gi9U0VjrMu4YREfFCTL4eFScuNS.jpg,Lindsay Anderson,2
11382,/sznCz9OIUYxBgNhn7hsd9LK5jsN.jpg,Ryuichi Sakamoto,2
20640,/ApkE9y5x9hCYz1XfDZ1Tqz37LH5.jpg,Chen Kaige,2
1272361,,Biao Wang,0
5154,,Patrick Dougherty,0
134235,/6WdRhZyEk8S0stnzdAFtbhEVEms.jpg,Jake Hoffman,2
1329201,,Ira Miller,0
6360,/PusklwvPp6BYC2R5m9pzPXYfLu.jpg,Dorothy Tristan,1
65554,/qTGwaTk9ERXPXhODiTHxWHwRZfB.jpg,Olivia Barash,1
58622,,Dick Rude,2
1018001,,Bruce White,0
1033160,,Dylan Hundley,0
68794,/cA3CE3sTfCk76sNPAwUTeNCIY6H.jpg,Toby Froud,2
65298,/m2Bczi1gvhnIYCGp8Fhg2QCPuNf.jpg,Brian Henson,2
189120,,Karen Prell,1
16938,/lOCRZzC1UZfkObWpQtKxga5ZV8F.jpg,Renny Harlin,2
42882,,Erika Anderson,1
102338,,Marc Siegler,0
190040,,Mark Nelson,0
69585,,Noel Cunningham,2
191939,,Kevin O'Brien,0
59442,/8ozl7XVYTwprddeyI1J19QMg5pP.jpg,Peter Barton,2
72462,,Clyde Hayes,2
21458,/gHtOWlJ0Wvxrxtc4sOt4gbp91xA.jpg,Joan Freeman,1
64200,,David Kagen,0
19548,/gxED4fq2nOzHCvMUBoxEmj9Ylg6.jpg,Susan Blu,1
81460,,William Butler,2
61126,,Tim Mirkovich,0
14692,/ecUHW93fTzJLCEZcpfvfjgNMi1o.jpg,Nick Castle,2
15508,/k2whMazl9OXfH9IGYqjl7d9CidH.jpg,Nancy Stephens,1
15519,,David Kyle,0
11772,,Barry Bernardi,2
11770,/5qgEQ9D9r8JmbBmqeLupc1jeTcz.jpg,John Carpenter,2
1205761,,Lance Warlock,0
9986,/pFOlDkjiAt4re31G57i8h7Ai7FO.jpg,Anne-Marie Martin,1
1565918,,Kim Gottlieb,0
176448,,Jack Verbois,2
66201,,Ralph Strait,2
93151,/aAz5KohDThwXnC17feZvPrXEj8C.jpg,Joshua John Miller,2
11777,,Tommy Lee Wallace,2
15993,/bwkT9HQr1HkGBToA1Mz4ej2F6Ra.jpg,Michael Pataki,0
7144,/46QxGvHhnyAl803ioYA3wtxUHcW.jpg,Michael Flynn,2
33299,/tUUwp616WfWiDTMoZZ5h2A2PD4c.jpg,Don Shanks,0
1228823,/sjR70bpJnOxSFdpMPw9IA1tkZiw.jpg,Matthew Walker,2
63484,/qncZNh1lbKYqxXNLQGTohRf7I1z.jpg,Fenton Quinn,0
1184782,,Michael Tough,0
79149,/uuJjxlqQHkJqrhajEQq6Gmy2dkr.jpg,Dylan Neal,2
49825,/jF1yBNkbr9pAeyOM8HKMnbS5pUr.jpg,J.H. Wyman,0
35328,,Ray Sager,0
26283,/uXcWDznKXAbquPEHLlKKm7EeyoF.jpg,Gerrit Graham,2
66194,,Raymond Singer,2
32802,/lf8iuUV0hrvk7YUoxNFJ9KWIz6S.jpg,Travis Fine,2
14782,/lg1pZLNlSJDhvjjmjLeM6iE6lJb.jpg,Andrew Robinson,0
10085,/cp0sOxhabpGVZcHFaTc9YL0Ngn7.jpg,Oliver Robins,2
10087,,Michael McManus,2
67179,,Richard Fire,0
26600,/8R3yeMw89PbstuKw10U2f47sVqi.jpg,Rudolf Schündler,0
5341,/fRoBAQQP9sfnIYuqw546yFs3qKn.jpg,Richard Burton,2
574380,/51tZpRQ7ECagFytqbdrGMcAW7T.jpg,Danny Epper,2
194553,,Patrick Cameron,0
445708,/s4dUkFANMNg68Mo0gNPNEczIrTS.jpg,Keith Walker,0
323,/e8o4pYzVjh4ier1n0bxD78HCbxg.jpg,Curtis Hanson,2
34131,/vKoealoZYmBjQEj42SnE7FJpl0U.jpg,George Robotham,0
120591,,Ryan Spahn,2
40462,/9DoDVUkoXhT3O2R1RymPlOfUryl.jpg,Kristen Bell,1
91836,,Dean Mumford,0
5028,/pJTXFWsOB5MX5umPBgyD3qrxZ6U.jpg,Curt Siodmak,2
1434988,,Jennifer Brown,0
14336,,Michael Klastorin,0
1435071,,Michael Mills,0
579077,,Kenny Myers,2
1338840,,Marion Tumen,0
6865,/7eA4sejlzIYfJdelJAyyUJHnLK2.jpg,Sheila Allen,1
15693,/wyBwzmRGML0PoIxJ2DnQAOBgmqu.jpg,John Crawford,2
1401253,/pD9V44n7frEliTwRiTcVAOn5855.jpg,Erik L. Nelson,0
14834,/tTxv0TKz8SDgKAhayx6LJsQOXU4.jpg,Cliff Osmond,2
1059891,,Kôji Uno,0
982,/cnhlJfHWfNU0ig6hidOiXuvew7o.jpg,Sting,2
1061552,,Michael Been,0
80747,/ceq5fV79ky8AqSyMbd2p4wA6pwe.jpg,Steve Shill,2
181299,,Keith Reddin,0
43903,/4KLHkJZKFtVdmMkHtCSD1Ridku4.jpg,Carly Pope,1
12835,/7rwSXluNWZAluYMOEWBxkPmckES.jpg,Vin Diesel,2
75071,/qRtDgnRfQXkYLgHmq1TMtp4LH95.jpg,Daniel Cerqueira,2
141358,/9MpFW75fGJjgjzElHQJj3h1fu1d.jpg,Julian Spencer,0
1342659,,Steve Griffin,0
